,Date,Precip,Name
658,2020-11-01,0.0,Truckee River Farad
659,2020-11-01,0.0,Truckee River Farad
660,2020-11-01,0.0,Truckee River Farad
661,2020-11-01,0.0,Truckee River Farad
662,2020-11-02,0.0,Truckee River Farad
663,2020-11-02,0.0,Truckee River Farad
664,2020-11-02,0.0,Truckee River Farad
665,2020-11-02,0.0,Truckee River Farad
666,2020-11-02,0.0,Truckee River Farad
667,2020-11-03,0.0,Truckee River Farad
668,2020-11-03,0.0,Truckee River Farad
669,2020-11-03,0.0,Truckee River Farad
670,2020-11-03,0.0,Truckee River Farad
671,2020-11-03,0.0,Truckee River Farad
672,2020-11-04,0.0,Truckee River Farad
673,2020-11-04,0.0,Truckee River Farad
674,2020-11-04,0.0,Truckee River Farad
675,2020-11-04,0.0,Truckee River Farad
676,2020-11-04,0.0,Truckee River Farad
677,2020-11-05,0.0,Truckee River Farad
678,2020-11-05,0.0,Truckee River Farad
679,2020-11-05,0.0,Truckee River Farad
680,2020-11-05,0.0,Truckee River Farad
681,2020-11-05,0.0,Truckee River Farad
682,2020-11-06,0.0,Truckee River Farad
683,2020-11-06,0.0,Truckee River Farad
684,2020-11-06,0.0,Truckee River Farad
685,2020-11-06,0.0,Truckee River Farad
686,2020-11-06,0.0,Truckee River Farad
687,2020-11-07,3.0,Truckee River Farad
688,2020-11-07,8.0,Truckee River Farad
689,2020-11-07,0.0,Truckee River Farad
690,2020-11-07,0.0,Truckee River Farad
691,2020-11-07,51.0,Truckee River Farad
692,2020-10-19,0.0,Little Truckee River
693,2020-10-19,0.0,Little Truckee River
694,2020-10-19,0.0,Little Truckee River
695,2020-10-19,0.0,Little Truckee River
696,2020-10-19,0.0,Little Truckee River
697,2020-10-20,0.0,Little Truckee River
698,2020-10-20,0.0,Little Truckee River
699,2020-10-20,0.0,Little Truckee River
700,2020-10-20,0.0,Little Truckee River
701,2020-10-20,0.0,Little Truckee River
702,2020-10-21,0.0,Little Truckee River
703,2020-10-21,0.0,Little Truckee River
704,2020-10-21,0.0,Little Truckee River
705,2020-10-21,0.0,Little Truckee River
706,2020-10-21,0.0,Little Truckee River
707,2020-10-22,0.0,Little Truckee River
708,2020-10-22,0.0,Little Truckee River
709,2020-10-22,0.0,Little Truckee River
710,2020-10-22,0.0,Little Truckee River
711,2020-10-22,0.0,Little Truckee River
712,2020-10-23,0.0,Little Truckee River
713,2020-10-23,0.0,Little Truckee River
714,2020-10-23,0.0,Little Truckee River
715,2020-10-23,0.0,Little Truckee River
716,2020-10-23,0.0,Little Truckee River
717,2020-10-24,0.0,Little Truckee River
718,2020-10-24,0.0,Little Truckee River
719,2020-10-24,0.0,Little Truckee River
720,2020-10-24,0.0,Little Truckee River
721,2020-10-24,0.0,Little Truckee River
722,2020-10-25,0.0,Little Truckee River
723,2020-10-25,0.0,Little Truckee River
724,2020-10-25,0.0,Little Truckee River
725,2020-10-25,0.0,Little Truckee River
726,2020-10-25,0.0,Little Truckee River
727,2020-10-26,0.0,Little Truckee River
728,2020-10-26,0.0,Little Truckee River
729,2020-10-26,0.0,Little Truckee River
730,2020-10-26,0.0,Little Truckee River
731,2020-10-26,0.0,Little Truckee River
732,2020-10-27,0.0,Little Truckee River
733,2020-10-27,0.0,Little Truckee River
734,2020-10-27,0.0,Little Truckee River
735,2020-10-27,0.0,Little Truckee River
736,2020-10-27,0.0,Little Truckee River
737,2020-10-28,0.0,Little Truckee River
738,2020-10-28,0.0,Little Truckee River
739,2020-10-28,0.0,Little Truckee River
740,2020-10-28,0.0,Little Truckee River
741,2020-10-28,0.0,Little Truckee River
742,2020-10-29,0.0,Little Truckee River
743,2020-10-29,0.0,Little Truckee River
744,2020-10-29,0.0,Little Truckee River
745,2020-10-29,0.0,Little Truckee River
746,2020-10-29,0.0,Little Truckee River
747,2020-10-30,0.0,Little Truckee River
748,2020-10-30,0.0,Little Truckee River
749,2020-10-30,0.0,Little Truckee River
750,2020-10-30,0.0,Little Truckee River
751,2020-10-30,0.0,Little Truckee River
752,2020-10-31,0.0,Little Truckee River
753,2020-10-31,0.0,Little Truckee River
754,2020-10-31,0.0,Little Truckee River
755,2020-10-31,0.0,Little Truckee River
756,2020-10-31,0.0,Little Truckee River
757,2020-11-01,0.0,Little Truckee River
758,2020-11-01,0.0,Little Truckee River
759,2020-11-01,0.0,Little Truckee River
760,2020-11-01,0.0,Little Truckee River
761,2020-11-01,0.0,Little Truckee River
762,2020-11-02,0.0,Little Truckee River
763,2020-11-02,0.0,Little Truckee River
764,2020-11-02,0.0,Little Truckee River
765,2020-11-02,0.0,Little Truckee River
766,2020-11-02,0.0,Little Truckee River
767,2020-11-03,0.0,Little Truckee River
768,2020-11-03,0.0,Little Truckee River
769,2020-11-03,0.0,Little Truckee River
770,2020-11-03,0.0,Little Truckee River
771,2020-11-03,0.0,Little Truckee River
772,2020-11-04,0.0,Little Truckee River
773,2020-11-04,0.0,Little Truckee River
774,2020-11-04,0.0,Little Truckee River
775,2020-11-04,0.0,Little Truckee River
776,2020-11-04,0.0,Little Truckee River
777,2020-11-05,0.0,Little Truckee River
778,2020-11-05,0.0,Little Truckee River
779,2020-11-05,0.0,Little Truckee River
780,2020-11-05,0.0,Little Truckee River
781,2020-11-05,0.0,Little Truckee River
782,2020-11-06,0.0,Little Truckee River
783,2020-11-06,0.0,Little Truckee River
784,2020-11-06,0.0,Little Truckee River
785,2020-11-06,0.0,Little Truckee River
786,2020-11-06,0.0,Little Truckee River
787,2020-11-07,0.3,Little Truckee River
788,2020-11-07,0.8,Little Truckee River
789,2020-11-07,0.0,Little Truckee River
790,2020-11-07,0.0,Little Truckee River
791,2020-11-07,5.1,Little Truckee River
792,2020-10-19,0.0,Smith River CC
793,2020-10-19,0.0,Smith River CC
794,2020-10-19,0.0,Smith River CC
795,2020-10-19,0.0,Smith River CC
796,2020-10-19,0.0,Smith River CC
797,2020-10-20,0.0,Smith River CC
798,2020-10-20,0.0,Smith River CC
799,2020-10-20,0.0,Smith River CC
800,2020-10-20,0.0,Smith River CC
801,2020-10-20,0.0,Smith River CC
802,2020-10-21,0.0,Smith River CC
803,2020-10-21,0.0,Smith River CC
804,2020-10-21,0.0,Smith River CC
805,2020-10-21,0.0,Smith River CC
806,2020-10-21,0.0,Smith River CC
807,2020-10-22,0.0,Smith River CC
808,2020-10-22,0.0,Smith River CC
809,2020-10-22,0.0,Smith River CC
810,2020-10-22,0.0,Smith River CC
811,2020-10-22,0.0,Smith River CC
812,2020-10-23,0.0,Smith River CC
813,2020-10-23,0.0,Smith River CC
814,2020-10-23,0.0,Smith River CC
815,2020-10-23,0.0,Smith River CC
816,2020-10-23,0.0,Smith River CC
817,2020-10-24,0.0,Smith River CC
818,2020-10-24,0.0,Smith River CC
819,2020-10-24,0.0,Smith River CC
820,2020-10-24,0.0,Smith River CC
821,2020-10-24,0.0,Smith River CC
822,2020-10-24,0.0,Smith River CC
823,2020-10-25,0.0,Smith River CC
824,2020-10-25,0.0,Smith River CC
825,2020-10-25,0.0,Smith River CC
826,2020-10-25,0.0,Smith River CC
827,2020-10-26,0.0,Smith River CC
828,2020-10-26,0.0,Smith River CC
829,2020-10-26,0.0,Smith River CC
830,2020-10-26,0.0,Smith River CC
831,2020-10-27,0.0,Smith River CC
832,2020-10-27,0.0,Smith River CC
833,2020-10-27,0.0,Smith River CC
834,2020-10-27,0.0,Smith River CC
835,2020-10-27,0.0,Smith River CC
836,2020-10-28,0.0,Smith River CC
837,2020-10-28,0.0,Smith River CC
838,2020-10-28,0.0,Smith River CC
839,2020-10-28,0.0,Smith River CC
840,2020-10-28,0.0,Smith River CC
841,2020-10-29,0.0,Smith River CC
842,2020-10-29,0.0,Smith River CC
843,2020-10-29,0.0,Smith River CC
844,2020-10-29,0.0,Smith River CC
845,2020-10-29,0.0,Smith River CC
846,2020-10-30,0.0,Smith River CC
847,2020-10-30,0.0,Smith River CC
848,2020-10-30,0.0,Smith River CC
849,2020-10-30,0.0,Smith River CC
850,2020-10-30,0.0,Smith River CC
851,2020-10-31,0.0,Smith River CC
852,2020-10-31,0.0,Smith River CC
853,2020-10-31,0.0,Smith River CC
854,2020-10-31,0.0,Smith River CC
855,2020-10-31,0.0,Smith River CC
856,2020-11-01,0.0,Smith River CC
857,2020-11-01,0.0,Smith River CC
858,2020-11-01,0.0,Smith River CC
859,2020-11-01,0.0,Smith River CC
860,2020-11-01,0.0,Smith River CC
861,2020-11-02,0.0,Smith River CC
862,2020-11-02,0.0,Smith River CC
863,2020-11-02,0.0,Smith River CC
864,2020-11-02,0.0,Smith River CC
865,2020-11-02,0.0,Smith River CC
866,2020-11-03,0.0,Smith River CC
867,2020-11-03,0.0,Smith River CC
868,2020-11-03,0.0,Smith River CC
869,2020-11-03,0.0,Smith River CC
870,2020-11-03,0.0,Smith River CC
871,2020-11-03,0.0,Smith River CC
872,2020-11-04,1.0,Smith River CC
873,2020-11-04,0.5,Smith River CC
874,2020-11-04,1.0,Smith River CC
875,2020-11-04,0.5,Smith River CC
876,2020-11-04,1.5,Smith River CC
877,2020-11-04,0.8,Smith River CC
878,2020-11-04,1.5,Smith River CC
879,2020-11-04,0.5,Smith River CC
880,2020-11-05,0.0,Smith River CC
881,2020-11-05,0.0,Smith River CC
882,2020-11-05,0.3,Smith River CC
883,2020-11-05,0.0,Smith River CC
884,2020-11-05,12.2,Smith River CC
885,2020-11-05,3.3,Smith River CC
886,2020-11-06,15.0,Smith River CC
887,2020-11-06,20.8,Smith River CC
888,2020-11-06,13.7,Smith River CC
889,2020-11-06,15.5,Smith River CC
890,2020-11-06,8.1,Smith River CC
891,2020-11-06,11.2,Smith River CC
892,2020-10-19,0.0,Smith River Fort Dick
893,2020-10-19,0.0,Smith River Fort Dick
894,2020-10-19,0.0,Smith River Fort Dick
895,2020-10-19,0.0,Smith River Fort Dick
896,2020-10-19,0.0,Smith River Fort Dick
897,2020-10-20,0.0,Smith River Fort Dick
898,2020-10-20,0.0,Smith River Fort Dick
899,2020-10-20,0.0,Smith River Fort Dick
900,2020-10-20,0.0,Smith River Fort Dick
901,2020-10-20,0.0,Smith River Fort Dick
902,2020-10-21,0.0,Smith River Fort Dick
903,2020-10-21,0.0,Smith River Fort Dick
904,2020-10-21,0.0,Smith River Fort Dick
905,2020-10-21,0.0,Smith River Fort Dick
906,2020-10-21,0.0,Smith River Fort Dick
907,2020-10-22,0.0,Smith River Fort Dick
908,2020-10-22,0.0,Smith River Fort Dick
909,2020-10-22,0.0,Smith River Fort Dick
910,2020-10-22,0.0,Smith River Fort Dick
911,2020-10-22,0.0,Smith River Fort Dick
912,2020-10-23,0.0,Smith River Fort Dick
913,2020-10-23,0.0,Smith River Fort Dick
914,2020-10-23,0.0,Smith River Fort Dick
915,2020-10-23,0.0,Smith River Fort Dick
916,2020-10-23,0.0,Smith River Fort Dick
917,2020-10-24,0.0,Smith River Fort Dick
918,2020-10-24,0.0,Smith River Fort Dick
919,2020-10-24,0.0,Smith River Fort Dick
920,2020-10-24,0.0,Smith River Fort Dick
921,2020-10-24,0.0,Smith River Fort Dick
922,2020-10-24,0.0,Smith River Fort Dick
923,2020-10-25,0.0,Smith River Fort Dick
924,2020-10-25,0.0,Smith River Fort Dick
925,2020-10-25,0.0,Smith River Fort Dick
926,2020-10-25,0.0,Smith River Fort Dick
927,2020-10-26,0.0,Smith River Fort Dick
928,2020-10-26,0.0,Smith River Fort Dick
929,2020-10-26,0.0,Smith River Fort Dick
930,2020-10-26,0.0,Smith River Fort Dick
931,2020-10-27,0.0,Smith River Fort Dick
932,2020-10-27,0.0,Smith River Fort Dick
933,2020-10-27,0.0,Smith River Fort Dick
934,2020-10-27,0.0,Smith River Fort Dick
935,2020-10-27,0.0,Smith River Fort Dick
936,2020-10-28,0.0,Smith River Fort Dick
937,2020-10-28,0.0,Smith River Fort Dick
938,2020-10-28,0.0,Smith River Fort Dick
939,2020-10-28,0.0,Smith River Fort Dick
940,2020-10-28,0.0,Smith River Fort Dick
941,2020-10-29,0.0,Smith River Fort Dick
942,2020-10-29,0.0,Smith River Fort Dick
943,2020-10-29,0.0,Smith River Fort Dick
944,2020-10-29,0.0,Smith River Fort Dick
945,2020-10-29,0.0,Smith River Fort Dick
946,2020-10-30,0.0,Smith River Fort Dick
947,2020-10-30,0.0,Smith River Fort Dick
948,2020-10-30,0.0,Smith River Fort Dick
949,2020-10-30,0.0,Smith River Fort Dick
950,2020-10-30,0.0,Smith River Fort Dick
951,2020-10-31,0.0,Smith River Fort Dick
952,2020-10-31,0.0,Smith River Fort Dick
953,2020-10-31,0.0,Smith River Fort Dick
954,2020-10-31,0.0,Smith River Fort Dick
955,2020-10-31,0.0,Smith River Fort Dick
956,2020-11-01,0.0,Smith River Fort Dick
957,2020-11-01,0.0,Smith River Fort Dick
958,2020-11-01,0.0,Smith River Fort Dick
959,2020-11-01,0.0,Smith River Fort Dick
960,2020-11-01,0.0,Smith River Fort Dick
961,2020-11-02,0.0,Smith River Fort Dick
962,2020-11-02,0.0,Smith River Fort Dick
963,2020-11-02,0.0,Smith River Fort Dick
964,2020-11-02,0.0,Smith River Fort Dick
965,2020-11-02,0.0,Smith River Fort Dick
966,2020-11-03,0.0,Smith River Fort Dick
967,2020-11-03,0.0,Smith River Fort Dick
968,2020-11-03,0.0,Smith River Fort Dick
969,2020-11-03,0.0,Smith River Fort Dick
970,2020-11-03,0.0,Smith River Fort Dick
971,2020-11-03,0.0,Smith River Fort Dick
972,2020-11-04,1.0,Smith River Fort Dick
973,2020-11-04,0.5,Smith River Fort Dick
974,2020-11-04,1.0,Smith River Fort Dick
975,2020-11-04,0.5,Smith River Fort Dick
976,2020-11-04,1.5,Smith River Fort Dick
977,2020-11-04,0.8,Smith River Fort Dick
978,2020-11-04,1.5,Smith River Fort Dick
979,2020-11-04,0.5,Smith River Fort Dick
980,2020-11-05,0.0,Smith River Fort Dick
981,2020-11-05,0.0,Smith River Fort Dick
982,2020-11-05,0.3,Smith River Fort Dick
983,2020-11-05,0.0,Smith River Fort Dick
984,2020-11-05,12.2,Smith River Fort Dick
985,2020-11-05,3.3,Smith River Fort Dick
986,2020-11-06,15.0,Smith River Fort Dick
987,2020-11-06,20.8,Smith River Fort Dick
988,2020-11-06,13.7,Smith River Fort Dick
989,2020-11-06,15.5,Smith River Fort Dick
990,2020-11-06,8.1,Smith River Fort Dick
991,2020-11-06,11.2,Smith River Fort Dick
992,2020-10-19,0.0,Eel River Fort Seward
993,2020-10-19,0.0,Eel River Fort Seward
994,2020-10-19,0.0,Eel River Fort Seward
995,2020-10-19,0.0,Eel River Fort Seward
996,2020-10-20,0.0,Eel River Fort Seward
997,2020-10-20,0.0,Eel River Fort Seward
998,2020-10-20,0.0,Eel River Fort Seward
999,2020-10-20,0.0,Eel River Fort Seward
1000,2020-10-21,0.0,Eel River Fort Seward
1001,2020-10-21,0.0,Eel River Fort Seward
1002,2020-10-21,0.0,Eel River Fort Seward
1003,2020-10-21,0.0,Eel River Fort Seward
1004,2020-10-22,0.0,Eel River Fort Seward
1005,2020-10-22,0.0,Eel River Fort Seward
1006,2020-10-22,0.0,Eel River Fort Seward
1007,2020-10-22,0.0,Eel River Fort Seward
1008,2020-10-23,0.0,Eel River Fort Seward
1009,2020-10-23,0.0,Eel River Fort Seward
1010,2020-10-23,0.0,Eel River Fort Seward
1011,2020-10-23,0.0,Eel River Fort Seward
1012,2020-10-24,0.0,Eel River Fort Seward
1013,2020-10-24,0.0,Eel River Fort Seward
1014,2020-10-24,0.0,Eel River Fort Seward
1015,2020-10-24,0.0,Eel River Fort Seward
1016,2020-10-25,0.0,Eel River Fort Seward
1017,2020-10-25,0.0,Eel River Fort Seward
1018,2020-10-25,0.0,Eel River Fort Seward
1019,2020-10-25,0.0,Eel River Fort Seward
1020,2020-10-26,0.0,Eel River Fort Seward
1021,2020-10-26,0.0,Eel River Fort Seward
1022,2020-10-26,0.0,Eel River Fort Seward
1023,2020-10-26,0.0,Eel River Fort Seward
1024,2020-10-27,0.0,Eel River Fort Seward
1025,2020-10-27,0.0,Eel River Fort Seward
1026,2020-10-27,0.0,Eel River Fort Seward
1027,2020-10-27,0.0,Eel River Fort Seward
1028,2020-10-28,0.0,Eel River Fort Seward
1029,2020-10-28,0.0,Eel River Fort Seward
1030,2020-10-28,0.0,Eel River Fort Seward
1031,2020-10-28,0.0,Eel River Fort Seward
1032,2020-10-29,0.0,Eel River Fort Seward
1033,2020-10-29,0.0,Eel River Fort Seward
1034,2020-10-29,0.0,Eel River Fort Seward
1035,2020-10-29,0.0,Eel River Fort Seward
1036,2020-10-30,0.0,Eel River Fort Seward
1037,2020-10-30,0.0,Eel River Fort Seward
1038,2020-10-30,0.0,Eel River Fort Seward
1039,2020-10-30,0.0,Eel River Fort Seward
1040,2020-10-31,0.0,Eel River Fort Seward
1041,2020-10-31,0.0,Eel River Fort Seward
1042,2020-10-31,0.0,Eel River Fort Seward
1043,2020-10-31,0.0,Eel River Fort Seward
1044,2020-11-01,0.0,Eel River Fort Seward
1045,2020-11-01,0.0,Eel River Fort Seward
1046,2020-11-01,0.0,Eel River Fort Seward
1047,2020-11-01,0.0,Eel River Fort Seward
1048,2020-11-01,0.0,Eel River Fort Seward
1049,2020-11-02,0.0,Eel River Fort Seward
1050,2020-11-02,0.0,Eel River Fort Seward
1051,2020-11-02,0.0,Eel River Fort Seward
1052,2020-11-02,0.0,Eel River Fort Seward
1053,2020-11-02,0.0,Eel River Fort Seward
1054,2020-11-03,0.0,Eel River Fort Seward
1055,2020-11-03,0.0,Eel River Fort Seward
1056,2020-11-03,0.0,Eel River Fort Seward
1057,2020-11-03,0.0,Eel River Fort Seward
1058,2020-11-03,0.0,Eel River Fort Seward
1059,2020-11-04,0.0,Eel River Fort Seward
1060,2020-11-04,0.0,Eel River Fort Seward
1061,2020-11-04,0.0,Eel River Fort Seward
1062,2020-11-04,0.0,Eel River Fort Seward
1063,2020-11-04,0.0,Eel River Fort Seward
1064,2020-11-05,0.0,Eel River Fort Seward
1065,2020-11-05,0.0,Eel River Fort Seward
1066,2020-11-05,0.0,Eel River Fort Seward
1067,2020-11-05,0.0,Eel River Fort Seward
1068,2020-11-05,0.0,Eel River Fort Seward
1069,2020-11-06,3.0,Eel River Fort Seward
1070,2020-11-06,0.0,Eel River Fort Seward
1071,2020-11-06,28.0,Eel River Fort Seward
1072,2020-11-06,8.0,Eel River Fort Seward
1073,2020-11-06,10.0,Eel River Fort Seward
1074,2020-11-07,66.0,Eel River Fort Seward
1075,2020-11-07,28.0,Eel River Fort Seward
1076,2020-11-07,81.0,Eel River Fort Seward
1077,2020-11-07,23.0,Eel River Fort Seward
1078,2020-11-07,23.0,Eel River Fort Seward
1079,2020-11-07,33.0,Eel River Fort Seward
1080,2020-11-08,23.0,Eel River Fort Seward
1081,2020-11-08,30.0,Eel River Fort Seward
1082,2020-11-08,33.0,Eel River Fort Seward
1083,2020-11-08,56.0,Eel River Fort Seward
1084,2020-11-08,13.0,Eel River Fort Seward
1085,2020-11-08,69.0,Eel River Fort Seward
1086,2020-11-09,3.0,Eel River Fort Seward
1087,2020-11-09,5.0,Eel River Fort Seward
1088,2020-11-09,3.0,Eel River Fort Seward
1089,2020-11-09,0.0,Eel River Fort Seward
1090,2020-11-09,3.0,Eel River Fort Seward
1091,2020-11-10,0.0,Eel River Fort Seward
1092,2020-10-19,0.0,Eel River Scotia
1093,2020-10-20,0.0,Eel River Scotia
1094,2020-10-21,0.0,Eel River Scotia
1095,2020-10-22,0.0,Eel River Scotia
1096,2020-10-23,0.0,Eel River Scotia
1097,2020-10-24,0.0,Eel River Scotia
1098,2020-10-25,0.0,Eel River Scotia
1099,2020-10-26,0.0,Eel River Scotia
1100,2020-10-27,0.0,Eel River Scotia
1101,2020-10-28,0.0,Eel River Scotia
1102,2020-10-29,0.0,Eel River Scotia
1103,2020-10-30,0.0,Eel River Scotia
1104,2020-10-31,0.0,Eel River Scotia
1105,2020-11-01,0.0,Eel River Scotia
1106,2020-11-02,0.0,Eel River Scotia
1107,2020-11-03,0.0,Eel River Scotia
1108,2020-11-04,0.0,Eel River Scotia
1109,2020-11-05,0.0,Eel River Scotia
1110,2020-11-06,1.0,Eel River Scotia
1111,2020-11-07,3.8,Eel River Scotia
1112,2020-11-08,3.3,Eel River Scotia
1113,2020-11-09,7.4,Eel River Scotia
1114,2020-11-10,0.0,Eel River Scotia
1115,2020-11-11,0.0,Eel River Scotia
1116,2020-11-12,0.0,Eel River Scotia
1117,2020-11-13,8.4,Eel River Scotia
1118,2020-11-14,0.0,Eel River Scotia
1119,2020-11-15,1.3,Eel River Scotia
1120,2020-11-16,0.0,Eel River Scotia
1121,2020-11-17,20.1,Eel River Scotia
1122,2020-11-18,16.3,Eel River Scotia
1123,2020-11-19,6.6,Eel River Scotia
1124,2020-11-20,0.0,Eel River Scotia
1125,2020-11-21,0.0,Eel River Scotia
1126,2020-11-22,0.0,Eel River Scotia
1127,2020-11-23,0.0,Eel River Scotia
1128,2020-11-24,3.0,Eel River Scotia
1129,2020-11-25,3.6,Eel River Scotia
1130,2020-11-26,0.0,Eel River Scotia
1131,2020-11-27,0.0,Eel River Scotia
1132,2020-11-28,0.0,Eel River Scotia
1133,2020-11-29,0.0,Eel River Scotia
1134,2020-11-30,0.0,Eel River Scotia
1135,2020-12-02,0.0,Eel River Scotia
1136,2020-12-05,0.0,Eel River Scotia
1137,2020-12-06,0.5,Eel River Scotia
1138,2020-12-07,0.0,Eel River Scotia
1139,2020-12-09,1.0,Eel River Scotia
1140,2020-12-10,0.0,Eel River Scotia
1141,2020-12-14,3.0,Eel River Scotia
1142,2020-12-15,1.5,Eel River Scotia
1143,2020-12-16,3.6,Eel River Scotia
1144,2020-12-19,1.3,Eel River Scotia
1145,2020-12-20,0.0,Eel River Scotia
1146,2020-12-21,0.0,Eel River Scotia
1147,2020-12-27,0.0,Eel River Scotia
1148,2020-12-28,0.0,Eel River Scotia
1149,2020-12-29,0.0,Eel River Scotia
1150,2021-01-02,0.0,Eel River Scotia
1151,2021-01-03,8.4,Eel River Scotia
1152,2021-01-04,40.1,Eel River Scotia
1153,2021-01-05,0.3,Eel River Scotia
1154,2021-01-06,11.9,Eel River Scotia
1155,2021-01-07,0.0,Eel River Scotia
1156,2021-01-12,10.9,Eel River Scotia
1157,2021-01-13,10.7,Eel River Scotia
1158,2021-01-14,0.0,Eel River Scotia
1159,2021-01-18,0.0,Eel River Scotia
1160,2021-01-19,0.0,Eel River Scotia
1161,2021-01-20,0.0,Eel River Scotia
1162,2020-10-19,0.0,Eel River Fernbridge
1163,2020-10-19,0.0,Eel River Fernbridge
1164,2020-10-19,0.3,Eel River Fernbridge
1165,2020-10-19,0.5,Eel River Fernbridge
1166,2020-10-20,0.0,Eel River Fernbridge
1167,2020-10-20,0.0,Eel River Fernbridge
1168,2020-10-20,0.5,Eel River Fernbridge
1169,2020-10-20,0.5,Eel River Fernbridge
1170,2020-10-21,0.0,Eel River Fernbridge
1171,2020-10-21,0.0,Eel River Fernbridge
1172,2020-10-21,0.0,Eel River Fernbridge
1173,2020-10-21,0.0,Eel River Fernbridge
1174,2020-10-22,0.0,Eel River Fernbridge
1175,2020-10-22,0.0,Eel River Fernbridge
1176,2020-10-22,0.0,Eel River Fernbridge
1177,2020-10-22,0.0,Eel River Fernbridge
1178,2020-10-23,0.0,Eel River Fernbridge
1179,2020-10-23,0.0,Eel River Fernbridge
1180,2020-10-23,0.0,Eel River Fernbridge
1181,2020-10-23,0.0,Eel River Fernbridge
1182,2020-10-24,0.8,Eel River Fernbridge
1183,2020-10-24,1.3,Eel River Fernbridge
1184,2020-10-24,0.8,Eel River Fernbridge
1185,2020-10-24,0.5,Eel River Fernbridge
1186,2020-10-25,0.0,Eel River Fernbridge
1187,2020-10-25,0.0,Eel River Fernbridge
1188,2020-10-25,0.3,Eel River Fernbridge
1189,2020-10-25,0.8,Eel River Fernbridge
1190,2020-10-26,0.0,Eel River Fernbridge
1191,2020-10-26,0.0,Eel River Fernbridge
1192,2020-10-26,0.0,Eel River Fernbridge
1193,2020-10-27,0.0,Eel River Fernbridge
1194,2020-10-27,0.0,Eel River Fernbridge
1195,2020-10-27,0.0,Eel River Fernbridge
1196,2020-10-28,0.0,Eel River Fernbridge
1197,2020-10-28,0.0,Eel River Fernbridge
1198,2020-10-28,0.0,Eel River Fernbridge
1199,2020-10-29,0.0,Eel River Fernbridge
1200,2020-10-29,0.0,Eel River Fernbridge
1201,2020-10-29,0.0,Eel River Fernbridge
1202,2020-10-30,0.0,Eel River Fernbridge
1203,2020-10-30,0.0,Eel River Fernbridge
1204,2020-10-30,0.3,Eel River Fernbridge
1205,2020-10-31,0.0,Eel River Fernbridge
1206,2020-10-31,0.0,Eel River Fernbridge
1207,2020-10-31,0.0,Eel River Fernbridge
1208,2020-11-01,0.0,Eel River Fernbridge
1209,2020-11-01,0.0,Eel River Fernbridge
1210,2020-11-01,0.0,Eel River Fernbridge
1211,2020-11-01,0.3,Eel River Fernbridge
1212,2020-11-02,0.0,Eel River Fernbridge
1213,2020-11-02,0.0,Eel River Fernbridge
1214,2020-11-02,0.0,Eel River Fernbridge
1215,2020-11-02,0.3,Eel River Fernbridge
1216,2020-11-03,0.0,Eel River Fernbridge
1217,2020-11-03,0.0,Eel River Fernbridge
1218,2020-11-03,0.0,Eel River Fernbridge
1219,2020-11-03,0.3,Eel River Fernbridge
1220,2020-11-04,0.0,Eel River Fernbridge
1221,2020-11-04,0.0,Eel River Fernbridge
1222,2020-11-04,0.0,Eel River Fernbridge
1223,2020-11-04,0.0,Eel River Fernbridge
1224,2020-11-05,0.0,Eel River Fernbridge
1225,2020-11-05,0.0,Eel River Fernbridge
1226,2020-11-05,0.0,Eel River Fernbridge
1227,2020-11-05,0.3,Eel River Fernbridge
1228,2020-11-06,8.4,Eel River Fernbridge
1229,2020-11-06,7.9,Eel River Fernbridge
1230,2020-11-06,8.4,Eel River Fernbridge
1231,2020-11-06,6.4,Eel River Fernbridge
1232,2020-11-07,5.3,Eel River Fernbridge
1233,2020-11-07,5.1,Eel River Fernbridge
1234,2020-11-07,3.8,Eel River Fernbridge
1235,2020-11-07,3.8,Eel River Fernbridge
1236,2020-11-08,6.1,Eel River Fernbridge
1237,2020-11-08,7.9,Eel River Fernbridge
1238,2020-11-08,6.6,Eel River Fernbridge
1239,2020-11-08,6.4,Eel River Fernbridge
1240,2020-11-09,0.0,Eel River Fernbridge
1241,2020-11-09,0.0,Eel River Fernbridge
1242,2020-11-09,0.3,Eel River Fernbridge
1243,2020-11-09,0.3,Eel River Fernbridge
1244,2020-11-10,0.0,Eel River Fernbridge
1245,2020-11-10,0.0,Eel River Fernbridge
1246,2020-11-10,0.0,Eel River Fernbridge
1247,2020-11-10,0.3,Eel River Fernbridge
1248,2020-11-11,0.0,Eel River Fernbridge
1249,2020-11-11,0.0,Eel River Fernbridge
1250,2020-11-11,0.0,Eel River Fernbridge
1251,2020-11-11,0.0,Eel River Fernbridge
1252,2020-11-12,0.0,Eel River Fernbridge
1253,2020-11-12,0.0,Eel River Fernbridge
1254,2020-11-12,0.0,Eel River Fernbridge
1255,2020-11-13,0.0,Eel River Fernbridge
1256,2020-11-13,0.0,Eel River Fernbridge
1257,2020-11-13,0.0,Eel River Fernbridge
1258,2020-11-13,0.0,Eel River Fernbridge
1259,2020-11-14,8.6,Eel River Fernbridge
1260,2020-11-14,10.2,Eel River Fernbridge
1261,2020-11-14,13.7,Eel River Fernbridge
1262,2020-10-19,0.0,San Lorenzo River
1263,2020-10-19,0.0,San Lorenzo River
1264,2020-10-19,0.0,San Lorenzo River
1265,2020-10-20,0.0,San Lorenzo River
1266,2020-10-20,0.0,San Lorenzo River
1267,2020-10-20,0.0,San Lorenzo River
